id,total_spots,enrolled_students,location,schedule,period,number,teacher_id,subject_code
12341,30,0,PAT AT 132,35M34,2022.2,1,512,DAN0056
12342,33,0,PAT AT 108,35T45,2022.2,1,514,DAN0060
12343,30,0,PAT AT 117,35T23,2022.2,1,517,DAN0065
12344,30,0,PAT AT 125,6M1234,2022.2,1,521,DAN0066
12345,30,0,PAT AT 133,35M34,2022.2,1,522,DAN0068
12346,13,0,BSS-51,24T2345 6T23,2022.2,1,3041,CEN0005
12347,13,0,BSS-59,24T23456 6T2345,2022.2,1,550,CEN0006
12348,26,0,B1-51,3N1234,2022.2,1,533,CEN0008
12349,29,0,BT-34,4T45,2022.2,1,532,CEN0010
12350,28,0,BT-34,6M34,2022.2,1,531,CEN0011
12351,30,0,BSS-51,6T2345,2022.2,1,531,CEN0012
12352,20,0,B1-51,2T2345 4T23,2022.2,1,533,CEN0016
12353,31,0,BT-34/BSS-51,7M2345 6N12,2022.2,1,3042,CEN0019
12354,21,0,B1-51,35M345,2022.2,1,534,CEN0021
12355,20,0,Lata/Teatro,35N123,2022.2,1,556,CEN0023
12356,20,0,BT-16,24M34,2022.2,1,536,CEN0029
12357,20,0,BT-16,35N12,2022.2,2,531,CEN0029
12358,21,0,BT-16,35M345,2022.2,1,535,CEN0042
12359,25,0,Teatro,24T23,2022.2,1,530,CEN0053
12360,20,0,B1-16,35N12,2022.2,2,543,CEN0053
12361,30,0,Teatro,35T23,2022.2,4,3043,CEN0053
12362,30,0,Teatro,35T23,2022.2,4,555,CEN0053
12363,26,0,B1-59,4N1234,2022.2,5,532,CEN0053
12364,20,0,Teatro,24M34,2022.2,1,544,CEN0055
12365,20,0,Núcleo de Danças,35M34,2022.2,4,536,CEN0055
12366,14,0,BSS-59,3N1234,2022.2,5,537,CEN0055
12367,10,0,Multiuso - Sala de Informática,24M234,2022.2,3,541,CEN0115
12368,10,0,Multiuso - Sala de Informática,24T234,2022.2,4,541,CEN0115
12369,30,0,B1-16,6M1234,2022.2,1,2851,CEN0135
12370,26,0,B1-16,6N1234,2022.2,2,2851,CEN0135
12371,30,0,B1-16,35M34,2022.2,1,553,CEN0164
12372,30,0,B1-16,24M34,2022.2,1,530,CEN0165
12373,26,0,BT-16,24N12,2022.2,2,553,CEN0165
12374,30,0,B1-16,24T23,2022.2,1,555,CEN0166
12375,26,0,B1-16,24N12,2022.2,2,543,CEN0166
12376,33,0,BSS-59,35M12,2022.2,1,545,CEN0167
12377,26,0,BSS-59,24M12,2022.2,1,540,CEN0168
12378,26,0,BSS-59,7M1234,2022.2,2,540,CEN0168
12379,26,0,BSS-59,24M34,2022.2,1,546,CEN0169
12380,28,0,BSS-51,24M345,2022.2,1,547,CEN0171
12381,22,0,BSS-51,35M345,2022.2,1,548,CEN0172
12382,15,0,BSS-51,35N123,2022.2,2,548,CEN0172
12383,28,0,BSS-59,35M345,2022.2,1,545,CEN0173
12384,12,0,B1-59,35M34 6M12,2022.2,1,3044,CEN0174
12385,18,0,B1-59,356T23,2022.2,3,3044,CEN0174
12386,15,0,B1-59,24M345 6M34,2022.2,1,537,CEN0175
12387,20,0,B1-51,246M345,2022.2,1,551,CEN0176
12388,30,0,B1-51,24M12,2022.2,1,552,CEN0177
12389,26,0,B1-51,35M12,2022.2,1,3045,CEN0178
12390,26,0,B1-51,24N34,2022.2,2,3045,CEN0178
12391,26,0,B1-59,24T23,2022.2,1,553,CEN0179
12392,28,0,BT-16,24T234,2022.2,1,536,CEN0182
12393,26,0,BT-16,5M12 6M1234,2022.2,1,554,CEN0183
12394,26,0,BT-16,4N34 6N1234,2022.2,2,554,CEN0183
12395,26,0,BT-16,3T23 5T2345,2022.2,1,535,CEN0184
12396,20,0,BT-34,2T2345 4T23,2022.2,1,544,CEN0185
12397,2,0,BSS-51,7M12345,2022.2,2,543,CEN0190
12398,26,0,BT-34,2N1234,2022.2,3,533,CEN0191
12399,15,0,BT-34,3N12 (25/10/2022 - 01/02/2023),2022.2,2,532,CEN0253
12400,15,0,BT-34,5T45 (25/10/2022 - 01/02/2023),2022.2,1,531,CEN0256
12401,15,0,BT-34,4N12 (25/10/2022 - 01/02/2023),2022.2,2,556,CEN0256
12402,1,0,B1-51,7T234 (25/10/2022 - 18/02/2023),2022.2,1,532,CEN0260
12403,1,0,B1-59,7T234 (25/10/2022 - 18/02/2023),2022.2,1,531,CEN0261
12404,40,0,PJC BT 019,35N12,2022.2,1,557,VIS0001
12405,40,0,Ateliê 8,5N1234,2022.2,2,565,VIS0003
12406,40,0,PJC BT 140,24N12,2022.2,2,560,VIS0005
12407,40,0,PJC BT 140,24N34,2022.2,1,560,VIS0006
12408,46,0,Sala Hugo Rodas,5N1234,2022.2,2,562,VIS0007
12409,30,0,Sala Hugo Rodas,46N12,2022.2,1,558,VIS0008
12410,40,0,Ateliê 8 + Sala 6,46N34,2022.2,1,566,VIS0010
12411,40,0,Ateliê 4,5N1234,2022.2,2,563,VIS0011
12412,40,0,Sala Hugo Rodas,46N34,2022.2,1,558,VIS0012
12413,30,0,Ateliê 4,2N1234,2022.2,1,561,VIS0014
12414,40,0,Ateliê 8 + Sala 6,46N12,2022.2,1,566,VIS0015
12415,40,0,Sala Hugo Rodas,3N1234,2022.2,2,3046,VIS0016
12416,35,0,Ateliê 4,6N1234,2022.2,1,3046,VIS0017
12417,30,0,Ateliê 4,3N1234,2022.2,1,561,VIS0018
12418,30,0,ICC BT 192,24N12,2022.2,1,567,VIS0023
12419,35,0,Ateliê 8,2N1234,2022.2,1,565,VIS0026
12420,35,0,Sala 6,3N1234,2022.2,2,568,VIS0027
12421,29,0,Sala 6,5N1234,2022.2,1,3047,VIS0028
12422,30,0,Sala 6,2T2345,2022.2,2,3047,VIS0028
12423,20,0,LIGO,7T56 3N1234,2022.2,1,573,VIS0032
12424,25,0,LIGO,7M34 5T2345,2022.2,2,573,VIS0032
12425,25,0,LIGO,24N34,2022.2,2,575,VIS0033
12426,30,0,LIGO,35M12,2022.2,3,2384,VIS0033
12427,20,0,Sala de Foto 2,5N1234,2022.2,1,572,VIS0034
12428,30,0,Sala 6,35M34,2022.2,2,572,VIS0034
12429,25,0,Hugo Rodas,2N1234,2022.2,1,577,VIS0042
12430,35,0,Sala Hugo Rodas,4M1234,2022.2,2,577,VIS0042
12431,25,0,LIGO,5N1234,2022.2,1,569,VIS0055
12432,30,0,LIGO,2T2345,2022.2,2,569,VIS0055
12433,54,0,BSA N A1 39/41,35N12,2022.2,1,580,VIS0061
12434,30,0,Ateliê 2,246M34,2022.2,4,582,VIS0063
12435,27,0,Ateliê 4,7M34 4N1234,2022.2,5,570,VIS0063
12436,33,0,Ateliê 2,35T456,2022.2,6,581,VIS0063
12437,45,0,Ateliê 2,7T12 2N1234,2022.2,7,590,VIS0063
12438,45,0,Ateliê 2,246M12,2022.2,8,582,VIS0063
12439,35,0,Ateliê 2,7M12 6T2345,2022.2,9,576,VIS0063
12440,32,0,Ateliê 2,246T45,2022.2,1,583,VIS0065
12441,18,0,Ateliê de Escultura/ Maquete,2T2345 4T23,2022.2,2,585,VIS0067
12442,15,0,Ateliê de Cerâmica/ Maquete,6M1234 7M34,2022.2,3,586,VIS0067
12443,18,0,Sala de Foto 2,35M34,2022.2,1,587,VIS0088
12444,18,0,Sala de Foto 2,35T23,2022.2,2,587,VIS0088
12445,19,0,PJC BT 053,6T2345,2022.2,3,588,VIS0088
12446,33,0,Ateliê 4,3T2345,2022.2,1,599,VIS0104
12447,25,0,Maquete - AT 27/9,2N1234,2022.2,1,579,VIS0113
12448,25,0,Maquete - AT 27/9,4T2345,2022.2,2,579,VIS0113
12449,52,0,BSA N AT 39/41,35N34,2022.2,1,580,VIS0114
12450,32,0,Ateliê 4,24T23,2022.2,1,599,VIS0127
12451,45,0,Ateliê 4,246M34,2022.2,2,591,VIS0129
12452,38,0,Ateliê 4,246T45,2022.2,3,591,VIS0129
12453,53,0,BSA N A1 29/41,3N34 6N1234,2022.2,4,590,VIS0129
12454,45,0,Ateliê 4,35M34,2022.2,1,557,VIS0141
12455,24,0,Maquete,35M34,2022.2,1,584,VIS0163
12456,22,0,LIS,246T23,2022.2,5,592,VIS0185
12457,20,0,Ateliê 1,24M345,2022.2,1,593,VIS0187
12458,20,0,Ateliê 1,24T456,2022.2,2,593,VIS0187
12459,20,0,Ateliê 1,35M345,2022.2,3,581,VIS0187
12460,20,0,Ateliê 1,7M12 3N1234,2022.2,4,581,VIS0187
12461,20,0,Ateliê 8,246M12,2022.2,1,595,VIS0188
12462,20,0,Ateliê 8,246M34,2022.2,2,595,VIS0188
12463,25,0,Ateliê 7,7T23 6N1234,2022.2,3,583,VIS0188
12464,40,0,Sala 6 + LIS,24N34,2022.2,1,564,VIS0189
12465,42,0,Sala Hugo Rodas,7M1234,2022.2,1,563,VIS0190
12466,15,0,Sala 6,7M2345 6T2345,2022.2,1,596,VIS0217
12467,15,0,Ateliê 4,24M34 7T2345,2022.2,3,597,VIS0219
12468,15,0,Ateliê 4,24M12 7M1234,2022.2,4,597,VIS0219
12469,40,0,Sala Hugo Rodas,24M345,2022.2,1,599,VIS0220
12470,40,0,Sala Hugo Rodas,24M345,2022.2,1,598,VIS0220
12471,35,0,Sala 6,7M34 4N1234,2022.2,2,590,VIS0220
12472,40,0,Sala Hugo Rodas,6M1234 7M34,2022.2,2,576,VIS0230
12473,28,0,Ateliê de Escultura/ Maquete,35M12 7T23,2022.2,1,584,VIS0241
12474,21,0,LIS,7T12 5N1234,2022.2,2,592,VIS0244
12475,25,0,Sala Hugo Rodas,46T45,2022.2,1,3048,VIS0254
12476,25,0,sala Hugo Rodas e auditório,46T23,2022.2,1,3048,VIS0255
12477,33,0,LIS,3N1234,2022.2,2,599,VIS0256
12478,35,0,Sala Hugo Rodas,35M12,2022.2,3,578,VIS0256
12479,35,0,Sala Hugo Rodas,35M34,2022.2,4,578,VIS0256
12480,35,0,Sala Hugo Rodas,35T23,2022.2,1,576,VIS0265
12481,52,0,ICC BT 027,24N34,2022.2,1,567,VIS0294
12482,52,0,ICC BT 027,24N12,2022.2,2,600,VIS0295
12483,20,0,Ateliê de Escultura/ Maquete,24M34,2022.2,1,585,VIS0296
12484,20,0,LEME / Maquete,35T23,2022.2,2,591,VIS0296
12485,40,0,PAT AT 117,35M12,2022.2,1,610,CCA0003
12486,50,0,PAT AT 124,3N12,2022.2,1,601,CCA0004
12487,50,0,a definir,3N12,2022.2,1,58,CCA0009
12488,73,0,PAT AT 012,24M34,2022.2,1,605,CCA0015
12489,63,0,BSA N A1 60/09,24N34,2022.2,2,611,CCA0015
12490,51,0,PAT AT 021,24M12,2022.2,3,605,CCA0015
12491,62,0,BSA N A1 60/09,24N12,2022.2,4,606,CCA0015
12492,40,0,PAT AT 085,24M34,2022.2,1,608,CCA0018
12493,40,0,PAT AT 052,24N34,2022.2,2,609,CCA0018
12494,40,0,PAT AT 044,24N34,2022.2,4,607,CCA0018
12495,70,0,BSA N AT 39/41,35M34,2022.2,1,611,CCA0021
12496,60,0,BSA N AT 39/41,35N12,2022.2,2,612,CCA0021
12497,70,0,BSA N AT 39/41,24M34,2022.2,1,613,CCA0024
12498,60,0,BSA N AT 39/41,24N12,2022.2,2,614,CCA0024
12499,70,0,BSA N A1 29/41,24M12,2022.2,1,613,CCA0026
12500,51,0,PAT AT 108,24N34,2022.2,2,615,CCA0026
12501,70,0,BSA N AT 29/41,35M12,2022.2,1,616,CCA0029
12502,60,0,BSA N AT 29/41,35N34,2022.2,2,616,CCA0029
12503,50,0,PAT AT 117,24N12,2022.2,1,609,CCA0031
12504,40,0,Darcy Ribeiro,6T12 (25/10/2022 - 18/02/2023),2022.2,1,629,CCA0032
12505,40,0,Darcy Ribeiro,7M4 (25/10/2022 - 18/02/2023),2022.2,1,613,CCA0034
12506,40,0,Darcy Ribeiro,7T34 (25/10/2022 - 18/02/2023),2022.2,1,639,CCA0035
12507,70,0,BSA N A1 63/11,35M34,2022.2,1,621,CCA0040
12508,60,0,BSA N A1 60/09,35N34,2022.2,2,621,CCA0040
12509,60,0,BSA N A1 60/09,7M1234,2022.2,1,622,CCA0042
12510,70,0,BSA N A1 60/41,35M34,2022.2,1,624,CCA0044
12511,70,0,BSA N A1 63/11,35N12,2022.2,2,610,CCA0044
12512,40,0,Darcy Ribeiro,7T12 (25/10/2022 - 18/02/2023),2022.2,1,613,CCA0045
12513,50,0,PAT AT 108,24N12,2022.2,1,615,CCA0046
12514,70,0,a definir,7T23456,2022.2,2,627,CCA0051
12515,70,0,BSA N AT 29/41,35M34,2022.2,1,628,CCA0056
12516,64,0,BSA N A1 60/41,35N34,2022.2,2,612,CCA0056
12517,60,0,BSA N AT 58/41,35M12,2022.2,1,629,CCA0061
12518,60,0,BSA N A1 29/41,24N12,2022.2,2,630,CCA0061
12519,70,0,BSA N AT 29/41,24M34,2022.2,1,617,CCA0067
12520,60,0,BSA N AT 60/41,24N34,2022.2,2,614,CCA0067
12521,70,0,BSA N A1 09/41,35M12,2022.2,1,631,CCA0069
12522,60,0,BSA N A1 29/41,35N12,2022.2,2,631,CCA0069
12523,70,0,BSA N A1 60/41,35M12,2022.2,1,601,CCA0074
12524,60,0,BSA N A1 09/41,24N34,2022.2,2,625,CCA0074
12525,70,0,BSA N A1 39/41,24M12,2022.2,1,632,CCA0076
12526,50,0,BSA N A1 39/41,24N12,2022.2,2,632,CCA0076
12527,70,0,BSA N A1 29/41,24M34,2022.2,1,603,CCA0077
12528,60,0,BSA N A1 60/41,24N34,2022.2,2,634,CCA0077
12529,70,0,BSA N AT 49/41,24M12,2022.2,1,603,CCA0079
12530,60,0,BSA N AT 49/41,24N12,2022.2,2,633,CCA0079
12531,50,0,PAT AT 028,24M12,2022.2,1,635,CCA0081
12532,44,0,BSA N AT 58/41,24N12,2022.2,2,636,CCA0081
12533,50,0,PAT AT 029,24M12,2022.2,3,627,CCA0081
12534,40,0,PAT AT 012,24N12,2022.2,4,634,CCA0081
12535,70,0,BSA N AT 39/41,35M12,2022.2,1,637,CCA0085
12536,50,0,PAT AT 021,35N12,2022.2,2,637,CCA0085
12537,50,0,PAT AT 101,35M12,2022.2,1,624,CCA0087
12538,70,0,BSA N A1 60/41,24M34,2022.2,1,625,CCA0089
12539,61,0,BSA N A1 60/09,35N12,2022.2,2,638,CCA0089
12540,70,0,BSA N A1 63/11,35M12,2022.2,1,639,CCA0091
12541,60,0,BSA N AT 60/41,35N12,2022.2,2,619,CCA0091
12542,70,0,BSA N A1 63/11,5T45,2022.2,1,58,CCA0093
12543,60,0,BSA N A1 09/41,5N12,2022.2,2,58,CCA0093
12544,50,0,a definir,5M12,2022.2,3,58,CCA0093
12545,70,0,BSA N AT 39/41,24M12,2022.2,1,640,CCA0099
12546,60,0,BSA N AT 29/41,24N12,2022.2,2,640,CCA0099
12547,60,0,BSA N A1 39/41,35M34,2022.2,1,641,CCA0103
12548,60,0,BSA N A1 29/41,35M34,2022.2,2,645,CCA0103
12549,60,0,BSA N A1 60/09,35T23,2022.2,3,641,CCA0103
12550,60,0,BSA N AT 29/41,35N12,2022.2,4,642,CCA0103
12551,60,0,BSA N A1 09/41,35N34,2022.2,5,642,CCA0103
12552,60,0,BSA N A1 60/09,35T45,2022.2,6,642,CCA0103
12553,60,0,BSA N A1 60/41,35N12,2022.2,7,629,CCA0103
12554,60,0,BSA N AT 49/41,35M12,2022.2,8,611,CCA0103
12555,35,0,Laboratório do CCA,246M12,2022.2,1,643,CCA0107
12556,35,0,Laboratório do CCA,246M34,2022.2,2,643,CCA0107
12557,35,0,Laboratório do CCA,246N12,2022.2,3,644,CCA0107
12558,35,0,Laboratório do CCA,246N34,2022.2,4,644,CCA0107
12559,3,0,a definir,7M5 7T1,2022.2,1,606,CCA0109
12560,3,0,a definir,7M5 7T1,2022.2,2,640,CCA0109
12561,3,0,a definir,7M5 7T1,2022.2,3,627,CCA0109
12562,3,0,a definir,7M5 7T1,2022.2,4,619,CCA0109
12563,3,0,a definir,7M5 7T1,2022.2,5,641,CCA0109
12564,3,0,a definir,7M5 7T1,2022.2,6,621,CCA0109
12565,3,0,a definir,7M5 7T1,2022.2,7,58,CCA0109
12566,3,0,a definir,7M5 7T1,2022.2,8,605,CCA0109
12567,3,0,a definir,7M5 7T1,2022.2,9,633,CCA0109
12568,3,0,a definir,7M5 7T1,2022.2,10,625,CCA0109
12569,3,0,a definir,7M5 7T1,2022.2,11,624,CCA0109
12570,3,0,a definir,7M5 7T1,2022.2,12,628,CCA0109
12571,3,0,a definir,7M5 7T1,2022.2,13,639,CCA0109
12572,3,0,a definir,7M5 7T1,2022.2,14,617,CCA0109
12573,3,0,a definir,7M5 7T1,2022.2,15,613,CCA0109
12574,3,0,a definir,7M5 7T1,2022.2,16,602,CCA0109
12575,3,0,a definir,7M5 7T1,2022.2,17,615,CCA0109
12576,3,0,a definir,7M5 7T1,2022.2,18,604,CCA0109
12577,3,0,a definir,7M5 7T1,2022.2,19,614,CCA0109
12578,3,0,a definir,7M5 7T1,2022.2,20,603,CCA0109
12579,3,0,a definir,7M5 7T1,2022.2,21,634,CCA0109
12580,4,0,a definir,7M5 7T1,2022.2,22,608,CCA0109
12581,3,0,a definir,7M5 7T1,2022.2,23,630,CCA0109
12582,3,0,a definir,7M5 7T1,2022.2,24,635,CCA0109
12583,3,0,a definir,7M5 7T1,2022.2,25,607,CCA0109
12584,3,0,a definir,7M5 7T1,2022.2,26,626,CCA0109
12585,3,0,a definir,7M5 7T1,2022.2,27,638,CCA0109
12586,3,0,a definir,7M5 7T1,2022.2,28,632,CCA0109
12587,3,0,a definir,7M5 7T1,2022.2,29,610,CCA0109
12588,3,0,a definir,7M5 7T1,2022.2,30,637,CCA0109
12589,3,0,a definir,7M5 7T1,2022.2,31,629,CCA0109
12590,3,0,a definir,7M5 7T1,2022.2,32,645,CCA0109
12591,3,0,a definir,7M5 7T1,2022.2,33,601,CCA0109
12592,3,0,a definir com o(a) orientador(a),7M5 7T1,2022.2,34,612,CCA0109
12593,3,0,a definir com o orientador(a),7M5 7T1,2022.2,35,631,CCA0109
12594,3,0,a definir com o(a) orientador(a),7M5 7T1,2022.2,36,636,CCA0109
12595,4,0,a definir com o(a) orientador(a),7M5 7T1,2022.2,37,609,CCA0109
12596,3,0,a definir com o(a) orientador(a),7M5 7T1,2022.2,38,616,CCA0109
12597,3,0,a definir com o(a) orientador(a),7M5 7T1,2022.2,39,622,CCA0109
12599,70,0,BSA N AT 60/41,6T45,2022.2,1,626,CCA0111
12600,64,0,BSA N A1 09/41,6N12,2022.2,2,626,CCA0111
12601,50,0,PAT AT 117,35N12,2022.2,2,628,CCA0124
12602,30,0,a definir,5T45,2022.2,2,619,CCA0127
12603,75,0,BSA N AT 60/41,35M12,2022.2,1,645,CCA0153
12604,77,0,BSA N A1 63/11,35N34,2022.2,2,638,CCA0153
12605,50,0,PAT AT 101,3N34,2022.2,1,619,CCA0157
12606,60,0,BSA N AT 58/41,24M34,2022.2,1,602,CCA0183
12607,60,0,BSA N A1 63/11,24N34,2022.2,2,630,CCA0183
12608,50,0,PAT AT 044,35N12,2022.2,1,647,CIC0002
12609,50,0,PAT AT 044,35M12,2022.2,2,648,CIC0002
12610,50,0,PAT AT 029,24N34,2022.2,3,649,CIC0002
12611,41,0,PJC BT 060,35T23,2022.2,1,650,CIC0003
12612,43,0,PJC BT 108,235M12,2022.2,1,651,CIC0004
12613,46,0,PJC BT 148,3M12 56M34,2022.2,2,659,CIC0004
12614,44,0,PJC BT 085,235T45,2022.2,3,660,CIC0004
12615,44,0,PJC BT 085,235T45,2022.2,3,661,CIC0004
12616,43,0,PJC BT 021,246T23,2022.2,4,666,CIC0004
12617,43,0,PJC BT 021,246T23,2022.2,4,663,CIC0004
12618,40,0,PJC BT 092,2M34 4M1234,2022.2,5,662,CIC0004
12619,40,0,PJC BT 108,256N12,2022.2,6,663,CIC0004
12620,40,0,PJC BT 108,256N12,2022.2,6,665,CIC0004
12621,57,0,PJC BT 076,345N12,2022.2,7,665,CIC0004
12622,57,0,PJC BT 076,345N12,2022.2,7,662,CIC0004
12623,57,0,PJC BT 076,345N12,2022.2,7,663,CIC0004
12624,80,0,46M34(I-10/FGA) 2T23(I-9/FGA),46M34 2T23,2022.2,8,652,CIC0004
12625,80,0,35M12(I-10/FGA) 2T45(I-9/FGA),35M12 2T45,2022.2,9,653,CIC0004
12626,80,0,46M34(S-10/FGA) 2T23(I-10/FGA),46M34 2T23,2022.2,10,655,CIC0004
12628,80,0,35M12(S-10/FGA) 2T45(S-9/FGA),35M12 2T45,2022.2,12,667,CIC0004
12629,65,0,PAT AT 036,35N34,2022.2,1,668,CIC0005
12630,26,0,BSA N A1 19/41,3T23 6T45,2022.2,1,669,CIC0007
12631,25,0,6T45(BSA N AT 09/41) 4T45(BSA N A1 19/41),46T45,2022.2,2,669,CIC0007
12632,25,0,ICC BT 168,3N12 4N34,2022.2,3,670,CIC0007
12633,30,0,Auditório do Prédio CIC/EST,3T23 6T45,2022.2,4,669,CIC0007
12634,25,0,Auditório do Prédio CIC/EST,35T23,2022.2,5,669,CIC0007
12635,30,0,Auditório do Prédio CIC/EST,4T45 5T23,2022.2,6,669,CIC0007
12636,25,0,Auditório do Prédio CIC/EST,3N12 4N34,2022.2,7,670,CIC0007
12637,25,0,Auditório do Prédio CIC/EST,3N12 4N34,2022.2,8,670,CIC0007
12638,30,0,Auditório do Prédio CIC/EST,4T45 5T23,2022.2,9,669,CIC0007
12639,30,0,Auditório do Prédio CIC/EST,3N12 4N34,2022.2,10,670,CIC0007
12640,31,0,Auditório do Prédio CIC/EST,35T23,2022.2,11,669,CIC0007
12641,25,0,Auditório do Prédio CIC/EST,46T45,2022.2,12,669,CIC0007
12642,24,0,PJC BT 108,24T45,2022.2,3,650,CIC0087
12643,50,0,PJC BT 116,35T23,2022.2,4,677,CIC0087
12644,20,0,PJC BT 147,35N12,2022.2,5,665,CIC0087
12645,20,0,PJC BT 133,24M34,2022.2,6,683,CIC0087
12646,50,0,PJC BT 133,35M34,2022.2,1,651,CIC0090
12647,50,0,PJC BT 108,24T45,2022.2,2,659,CIC0090
12648,50,0,PJC BT 147,35M34,2022.2,3,674,CIC0090
12649,51,0,PJC BT 019,46N12,2022.2,4,673,CIC0090
12650,51,0,PJC BT 019,46N12,2022.2,4,3049,CIC0090
12651,50,0,PJC BT 069,46M34,2022.2,5,672,CIC0090
12652,50,0,PAT AT 037,24M12,2022.2,1,675,CIC0093
12653,50,0,PAT AT 045,46N12,2022.2,2,676,CIC0093
12654,50,0,PJC BT 132,35N12,2022.2,1,649,CIC0095
12655,50,0,PAT AT 028,35T45,2022.2,1,677,CIC0097
12656,50,0,PAT AT 037,35N12,2022.2,2,3050,CIC0097
12657,35,0,PJC BT 124,35M12,2022.2,1,678,CIC0099
12658,40,0,PJC BT 132,35T23,2022.2,2,679,CIC0099
12659,35,0,PJC BT 044,24T23,2022.2,3,650,CIC0099
12660,50,0,PAT AT 029,35T23,2022.2,1,680,CIC0101
12661,50,0,PAT AT 036,24N34,2022.2,2,680,CIC0101
12662,50,0,PAT AT 044,24M34,2022.2,1,675,CIC0104
12663,50,0,PAT AT 045,46M34,2022.2,2,681,CIC0104
12664,40,0,PAT AT 100,24N12,2022.2,1,682,CIC0105
12665,50,0,PAT AT 037,35M12,2022.2,2,671,CIC0105
12666,40,0,2M12(PJC BT 092) 46M12(PJC BT 108),246M12,2022.2,1,699,CIC0108
12667,20,0,3M34(PAT AT 108) 5M34(PJC BT 140),35M34,2022.2,1,679,CIC0121
12668,50,0,PAT AT 037,24T23,2022.2,1,684,CIC0124
12669,50,0,PAT AT 037,35N34,2022.2,2,662,CIC0124
12670,50,0,PAT AT 045,35M12,2022.2,3,674,CIC0124
12671,20,0,PJC BT 069,35N34,2022.2,1,647,CIC0130
12672,21,0,PJC BT 147,24M34,2022.2,1,676,CIC0133
12673,50,0,PJC BT 036,24T23,2022.2,1,685,CIC0135
12674,17,0,PJC BT 108,4N12,2022.2,1,686,CIC0142
12675,50,0,PJC BT 021,6M34,2022.2,2,686,CIC0142
12676,2,0,LINF02,6N1234,2022.2,1,666,CIC0143
12677,50,0,PJC BT 012,35M5 35T1,2022.2,1,663,CIC0152
12678,40,0,PAT AT 100,2M5 2T1 4N34 6N12,2022.2,1,668,CIC0155
12679,40,0,PAT AT 053,24M5 24T1 6N12,2022.2,1,668,CIC0156
12680,40,0,PAT AT 053,24M5 24T1 6N12,2022.2,1,687,CIC0156
12681,5,0,Local à definir.,2M12 3M12 4M12 5M12 6M12,2022.2,1,688,CIC0157
12682,50,0,PAT AT 044,24N12,2022.2,1,689,CIC0158
12683,50,0,PAT AT 029,245T45,2022.2,1,648,CIC0161
12684,30,0,PJC BT 116,24T45,2022.2,1,666,CIC0169
12685,40,0,PJC BT 101,24T45,2022.2,1,681,CIC0176
12686,30,0,PJC BT 101,35N12,2022.2,1,690,CIC0177
12687,45,0,PJC BT 076,24T45,2022.2,1,691,CIC0182
12688,40,0,PJC BT 116,24N12,2022.2,2,692,CIC0182
12689,60,0,ICC BT 006,6M34,2022.2,1,694,CIC0188
12690,50,0,PAT AT 036,24T23,2022.2,1,688,CIC0189
12691,50,0,PAT AT 045,35N12,2022.2,2,692,CIC0189
12692,30,0,ICC ANF.14,46T23,2022.2,1,661,CIC0191
12693,40,0,BSA N AT 29/41,35T23,2022.2,1,695,CIC0193
12694,20,0,PAT AT 125,35T23,2022.2,1,696,CIC0196
12695,40,0,PAT AT 085,35M34,2022.2,1,682,CIC0197
12696,50,0,PAT AT 045,35M34,2022.2,2,670,CIC0197
12697,40,0,PAT AT 045,35N34,2022.2,3,682,CIC0197
12698,50,0,PAT AT 052,35M12,2022.2,1,697,CIC0198
12699,40,0,PAT AT 156,35M34,2022.2,1,695,CIC0199
12700,40,0,PAT AT 061,6M34,2022.2,1,696,CIC0200
12701,50,0,PAT AT 037,24M34,2022.2,1,694,CIC0201
12702,50,0,PAT AT 052,24N12,2022.2,2,694,CIC0201
12703,35,0,LINF 5,35M34,2022.2,1,672,CIC0202
12704,50,0,PAT AT 029,46T23,2022.2,1,686,CIC0203
12705,40,0,PJC BT 068,24T45,2022.2,1,689,CIC0204
12706,40,0,PJC BT 077,24M12,2022.2,1,683,CIC0205
12707,35,0,PJC BT 069,2N34,2022.2,1,698,CIC0206
12708,50,0,PAT AT 029,7M12 6N12,2022.2,1,687,CIC0207
12709,50,0,PJC BT 020,35M5 3T1 5T12,2022.2,1,698,CIC0208
12710,50,0,PJC BT 076,2N12,2022.2,1,698,CIC0209
12711,50,0,PAT AT 037,6N123,2022.2,1,668,CIC0212
12712,50,0,PAT AT 036,6N12,2022.2,1,698,CIC0213
12713,40,0,PAT AT 029,6N34,2022.2,2,698,CIC0218
12714,15,0,a definir,6N34,2022.2,1,668,CIC0220
12715,20,0,PAT AT,6N34,2022.2,1,668,CIC0222
12716,50,0,PJC BT 077,24N34,2022.2,1,665,CIC0225
12717,21,0,PAT AT 117,35N34,2022.2,1,690,CIC0226
12718,8,0,A definir,35T45,2022.2,1,666,CIC0227
12719,45,0,PJC BT 093,24M34,2022.2,1,700,CIC0229
12720,46,0,PJC BT 100,24M34,2022.2,2,701,CIC0229
12721,25,0,LINF 05,6M12,2022.2,1,700,CIC0231
12722,25,0,LINF 05,5T45,2022.2,2,701,CIC0231
12723,26,0,LINF 05,6M34,2022.2,3,700,CIC0231
12724,25,0,LINF 05,6T23,2022.2,4,701,CIC0231
12725,50,0,PAT AT 036,24T45,2022.2,1,688,CIC0234
12726,50,0,PAT AT 044,24M12,2022.2,1,702,CIC0235
12727,50,0,PAT AT 037,24T45,2022.2,1,684,CIC0236
12728,76,0,ICC ANF.13,5T6,2022.2,1,686,CIC0247
