turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
A,2022.1,Alexandre Bernardino Costa,5N1234,0,10.0,,PPGD2450,914
A,2022.1,Alexandre Araujo Costa,6M1234 (06/06/2022 - 24/09/2022),0,23.0,A definir,PPGD2453,914
B,2022.1,Simone Rodrigues Pinto,5T2345,0,40.0,,PPGD2453,914
A,2022.1,Joao Costa Ribeiro Neto,6M1234,0,0.0,,PPGD2466,914
A,2022.1,Cristiano Otavio Paixao Araujo Pinto,2N1234 (06/06/2022 - 24/09/2022),0,30.0,Faculdade de Direito,PPGD2501,914
A,2022.1,Alexandre Kehrig Veronese Aguiar,3N1234,0,30.0,,PPGD2525,914
A,2022.1,Argemiro Cardoso Moreira Martins,6M1234,0,30.0,,PPGD2631,914
A,2022.1,Rebecca Forattini Lemos Igreja,7M12,0,30.0,,PPGD2633,914
A,2022.1,Guilherme Scotti Rodrigues,5M2345,0,30.0,,PPGD2925,914
A,2022.1,Beatriz Vargas Ramos Goncalves De Rezende,4M1234,0,30.0,,PPGD2953,914
A,2022.1,Airton Lisle Cerqueira Leite Seelaender,5T23456,2,20.0,,PPGD3035,914
A,2022.1,Cristiano Otavio Paixao Araujo Pinto,2N1234,0,15.0,,PPGD3077,914
A,2022.1,Marcus Faro De Castro,5M1234 (06/06/2022 - 24/09/2022),0,30.0,Faculdade de Direito,PPGD3958,914
A,2022.1,Jose Geraldo De Sousa Junior,6T2345,0,30.0,,PPGD3959,914
B,2022.1,Jose Geraldo De Sousa Junior,6T2345,0,15.0,,PPGD3959,914
A,2022.1,Debora Bonat,7M1234,0,0.0,,PPGDIR0015,1505
A,2022.1,Othon De Azevedo Lopes,2N1234 (06/06/2022 - 24/09/2022),0,10.0,a definir,PPGDIR3054,1505
A,2022.1,Marcio Nunes Iorio Aranha Oliveira,2N1234 (06/06/2022 - 24/09/2022),0,10.0,a definir,PPGDIR3054,1505
A,2022.1,Roberta Simoes Nascimento,5N1234,0,0.0,,PPGDIR3055,1505
A,2022.1,Maria Pia Dos Santos Lima Guerra Dalledone,7M1234,0,0.0,,PPGDIR3056,1505
A,2022.1,Debora Bonat,3N1234 (06/06/2022 - 24/09/2022),0,12.0,Faculdade de Direito,PPGDIR3060,1505
A,2022.1,Fabiano Hartmann Peixoto,4N1234,0,0.0,,PPGDIR3061,1505
A,2022.1,Alexandre Araujo Costa,6N123,0,0.0,,PPGDIR3062,1505
A,2022.1,Menelick De Carvalho Netto,4T2345,0,30.0,,PPGDH0048,916
A,2022.1,Cristiano Otavio Paixao Araujo Pinto,2N1234,0,8.0,,PPGDH0082,916
A,2022.1,Pedro Demo,2T2345 (06/06/2022 - 24/09/2022),0,30.0,a definir,PPGDH0085,916
A,2022.1,Vanessa Maria De Castro,2T2345 (06/06/2022 - 24/09/2022),0,30.0,a definir,PPGDH0085,916
A,2022.1,Doriana Daroit,3T2345,0,10.0,,PPGDH0086,916
A,2022.1,Doriana Daroit,3T2345,0,10.0,,PPGDH0185,916
1,2022.1,Leandro De Carvalho,4N12,0,15.0,CEAM - SALA 02,PPGDH2338,916
A,2022.1,Vanessa Maria De Castro,2T2345 (06/06/2022 - 24/09/2022),1,30.0,a definir,PPGDH2458,916
A,2022.1,Pedro Demo,2T2345 (06/06/2022 - 24/09/2022),1,30.0,a definir,PPGDH2458,916
A,2022.1,Mario Lisboa Theodoro,2T23456,15,20.0,,PPGDH2648,916
A,2022.1,Menelick De Carvalho Netto,4T2345,0,40.0,,PPGDH3031,916
A,2022.1,Jose Geraldo De Sousa Junior,6T2345,0,15.0,virtual,PPGDH3052,916
A,2022.1,Ela Wiecko Volkmer De Castilho,7M23,0,1.0,,PPGDH3079,916
B,2022.1,Ela Wiecko Volkmer De Castilho,2M12,0,1.0,,PPGDH3079,916
C,2022.1,Jose Geraldo De Sousa Junior,2M12,0,1.0,,PPGDH3079,916
A,2022.1,Mario Lisboa Theodoro,2T2345,0,30.0,a definir,PPGDH3865,916
A,2022.1,Pedro Henrique Brum Togni,3T45,0,15.0,,CPPGA0013,1490
A,2022.1,Gabriela Bielefeld Nardotto,6T23,0,15.0,,PPGECL1912,1490
A,2022.1,Augusto Cesar Franco,5T2345,0,8.0,,PPGECL1924,1490
A,2022.1,Cristiane Da Silva Ferreira,5T2345,0,8.0,,PPGECL1924,1490
A,2022.1,Guarino Rinaldi Colli,2T2345,0,20.0,,PPGECL2785,1490
A,2022.1,Andre Faria Mendonca,2M4,0,20.0,,PPGECL2789,1490
A,2022.1,Emerson Monteiro Vieira,4M34,0,10.0,,PPGECL2790,1490
B,2022.1,Emerson Monteiro Vieira,4T23,0,10.0,,PPGECL2790,1490
A,2022.1,Mercedes Maria Da Cunha Bustamante,3M34,0,16.0,,PPGECL2791,1490
A,2022.1,Heloisa Sinatora Miranda,4T45,0,10.0,,PPGECL3425,1490
A,2022.1,Ricardo Bomfim Machado,6T2345,0,10.0,,PPGECL3599,1490
A,2022.1,Jose Luis Da Costa Oreiro,3T456 3N1 (06/06/2022 - 24/09/2022),0,27.0,a definir,PPGECO0841,1619
A,2022.1,Joanilio Rodolpho Teixeira,3M5 3T1,0,27.0,,PPGECOP3184,1619
1,2022.1,Rafael Terra De Menezes,6N1234,0,35.0,FACE,PPGECOP3186,1619
2,2022.1,Ana Carolina Pereira Zoghbi,4N1234,0,35.0,FACE,PPGECOP3209,1619
3,2022.1,Ana Carolina Pereira Zoghbi,6N1234 (06/06/2022 - 24/09/2022),0,1.0,a definir,PPGECOP3209,1619
A,2022.1,Milene Takasago,7M1234,0,0.0,,PPGECOP3211,1619
B,2022.1,Tomas Rodriguez Martinez,4M1234,0,1.0,,PPGECOP3211,1619
C,2022.1,Daniel Oliveira Cajueiro,2M1234 (06/06/2022 - 24/09/2022),0,1.0,a definir,PPGECOP3211,1619
D,2022.1,Paulo Roberto Amorim Loureiro,7T2345 (06/06/2022 - 24/09/2022),0,1.0,a definir,PPGECOP3211,1619
E,2022.1,Jorge Madeira Nogueira,7T2345,0,6.0,a definir,PPGECOP3211,1619
F,2022.1,Marina Delmondes De Carvalho Rossi,7T2345,0,0.0,,PPGECOP3211,1619
1,2022.1,Rildo Ribeiro Dos Santos,24N4,0,35.0,A DEFINIR,PPGECOP3223,1619
B,2022.1,Antonio Nascimento Junior,2N11 (06/06/2022 - 24/09/2022),0,35.0,a definir,PPGECOP3224,1619
B,2022.1,Emilia De Oliveira Faria,4N12,0,35.0,Auditório Eco,PPGECOP3230,1619
A,2022.1,Rafael Terra De Menezes,2T23 4T23,0,27.0,,PPGECOP3255,1619
2,2022.1,Marina Delmondes De Carvalho Rossi,3N123,0,35.0,a definir,PPGECOP3266,1619
1,2022.1,Daniel Oliveira Cajueiro,6N1234,0,6.0,a definir,CPPGA3254,1198
A,2022.1,Tomas Rodriguez Martinez,3M34 5M34,0,27.0,,PPGD3252,1198
A,2022.1,Mauro Boianovsky,6T2345,0,27.0,,PPGECO0372,1198
1,2022.1,Roberto De Goes Ellery Junior,7M1234,0,2.0,a definir,PPGECO0384,1198
A,2022.1,Mauricio Soares Bugarin,7M12,0,0.0,,PPGECO0460,1198
B,2022.1,Victor Gomes E Silva,7M12,1,0.0,,PPGECO0460,1198
C,2022.1,Rafael Terra De Menezes,7M12,0,0.0,,PPGECO0460,1198
D,2022.1,Tomas Rodriguez Martinez,7M12,0,0.0,,PPGECO0460,1198
E,2022.1,Bernardo Pinheiro Machado Mueller,7M12,0,0.0,,PPGECO0460,1198
F,2022.1,Marina Delmondes De Carvalho Rossi,6M34,0,1.0,,PPGECO0460,1198
G,2022.1,Daniel Oliveira Cajueiro,5M5 5T1,0,1.0,,PPGECO0460,1198
H,2022.1,Maria Eduarda Tannuri Pianto,4M34,0,1.0,,PPGECO0460,1198
A,2022.1,Nelson Henrique Barbosa Filho,7M12 (06/06/2022 - 24/09/2022),0,1.0,a definir,PPGECO0462,1198
B,2022.1,Bernardo Pinheiro Machado Mueller,7M12,0,0.0,,PPGECO0462,1198
C,2022.1,Andrea Felippe Cabello,7M12,0,0.0,,PPGECO0462,1198
D,2022.1,Jose Luis Da Costa Oreiro,7M12,0,0.0,,PPGECO0462,1198
E,2022.1,Daniel Oliveira Cajueiro,7M12,0,0.0,,PPGECO0462,1198
F,2022.1,Daniela Freddo,7M12 (06/06/2022 - 24/09/2022),0,3.0,FACE,PPGECO0462,1198
G,2022.1,Jorge Madeira Nogueira,3M12,0,1.0,,PPGECO0462,1198
1,2022.1,Mauricio Soares Bugarin,7T2345,0,1.0,a definir,PPGECO0486,1198
A,2022.1,Michael Christian Lehmann,6M1234,0,27.0,,PPGECO0799,1198
A,2022.1,Andrea Felippe Cabello,2T2345,0,27.0,,PPGECO0895,1198
A,2022.1,Nelson Henrique Barbosa Filho,35T45 (06/06/2022 - 24/09/2022),0,27.0,a definir,PPGECO0899,1198
A,2022.1,Paulo Cesar Coutinho,3M12 5M12,0,30.0,,PPGECO6517,1198
A,2022.1,Victor Gomes E Silva,2M34 4M34,0,27.0,,PPGECO6530,1198
A,2022.1,Maria De Lourdes Rollemberg Mollo,2M1234,0,27.0,,PPGECO6538,1198
A,2022.1,Tomas Rodriguez Martinez,3T45,0,27.0,,PPGECO6540,1198
A,2022.1,Mauricio Soares Bugarin,4T45 6T23,0,27.0,,PPGECO6544,1198
A,2022.1,Ricardo Silva Azevedo Araujo,2M5 4M5 2T1 4T1,0,27.0,,PPGECO6588,1198
1,2022.1,Tomas Rodriguez Martinez,7T2345,0,1.0,a definir,PPGECO6593,1198
A,2022.1,Paulo Roberto Amorim Loureiro,24M5 24T1 (06/06/2022 - 24/09/2022),0,27.0,a definir,PPGECO6785,1198
A,2022.1,Jorge Madeira Nogueira,6M1234,0,27.0,,PPGECO6798,1198
A,2022.1,Leandro Goncalves Do Nascimento,2M34 4M34,0,30.0,,PPGECO6826,1198
A,2022.1,Geovana Lorena Bertussi,46M5 46T1 (06/06/2022 - 24/09/2022),0,27.0,a definir,PPGECOP3233,1198
A,2022.1,Daniel Oliveira Cajueiro,3M34 5M34,0,27.0,,PPGECOP3249,1198
1,2022.1,Leandro Goncalves Do Nascimento,7M5 7T123 (06/06/2022 - 24/09/2022),0,8.0,a definir,PPGECOP3314,1198
A,2022.1,Bernardo Pinheiro Machado Mueller,3T23 5T23,0,27.0,,PPGNH3268,1198
AG,2022.1,Alia Maria Barrios Gonzalez,7T23 (06/06/2022 - 24/09/2022),0,5.0,a definir,PPGEP3104,1620
AM,2022.1,Adriana Almeida Sales De Melo,7T23,0,5.0,,PPGEP3104,1620
AS,2022.1,Adriana Almeida Sales De Melo,7T23,0,2.0,,PPGEP3104,1620
AV,2022.1,Alcyone Vasconcelos,7T23,0,5.0,,PPGEP3104,1620
BK,2022.1,Bernardo Kipnis,7T23,0,5.0,,PPGEP3104,1620
EB,2022.1,Etienne Baldez Louzada Barbosa,7T23,0,5.0,,PPGEP3104,1620
EC,2022.1,Emilia Carvalho Leitao Biato,7T23,0,5.0,,PPGEP3104,1620
FC,2022.1,Fernanda Natasha Bravo Cruz,7T23,0,8.0,,PPGEP3104,1620
FM,2022.1,Fernando Bomfim Mariana,7T23,0,5.0,,PPGEP3104,1620
FS,2022.1,Francisco Thiago Silva,7T23,0,5.0,,PPGEP3104,1620
GE,2022.1,Geraldo Eustaquio Moreira,7T23,0,5.0,,PPGEP3104,1620
HJ,2022.1,Helio Jose Santos Maia,7T23,0,8.0,,PPGEP3104,1620
JA,2022.1,Juarez Jose Tuchinski Dos Anjos,7T23,0,5.0,,PPGEP3104,1620
MV,2022.1,Monique Aparecida Voltarelli,7T23,0,5.0,,PPGEP3104,1620
RC,2022.1,Remi Castioni,7T23,0,1.0,,PPGEP3104,1620
B,2022.1,Helio Jose Santos Maia,2T2345,0,16.0,,PPGEP3127,1620
A,2022.1,Juarez Jose Tuchinski Dos Anjos,4M1234,0,17.0,FE-1 - SALA 5,PPGEP3134,1620
A,2022.1,Monique Aparecida Voltarelli,3N1234,0,17.0,FE-1 - SALA 7,PPGEP3139,1620
A,2022.1,Fernanda Natasha Bravo Cruz,4T2345,0,15.0,,PPGEP3158,1620
A,2022.1,Francisco Thiago Silva,4T2345,0,19.0,FE-1 - SALA 5,PPGEP3160,1620
A,2022.1,Cristina Maria Costa Leite,6M1234,0,2.0,,PPGEP3435,1620
B,2022.1,Bernardo Kipnis,3N1234,0,13.0,,PPGEP3435,1620
1,2022.1,Norma Lucia Neris De Queiroz,,0,,remoto,PPG0019,977
1,2022.1,Juarez Jose Tuchinski Dos Anjos,,0,,remoto,PPG0020,977
1,2022.1,Girlene Ribeiro De Jesus,,0,,remoto,PPG0024,977
A,2022.1,Katia Augusta Curado Pinheiro Cordeiro Da Silva,5M1234,0,20.0,,PPGE0375,977
A,2022.1,Monica Castagna Molina,6T2345,0,0.0,,PPGE0606,977
A,2022.1,Claudia Marcia Lyra Pato,2T2345,0,10.0,,PPGE0607,977
A,2022.1,Ana Tereza Reis Da Silva,4N1234,0,6.0,,PPGE0608,977
A,2022.1,Geraldo Eustaquio Moreira,4T2345,0,0.0,,PPGE0614,977
A,2022.1,Gilberto Lacerda Dos Santos,5N1234,0,10.0,,PPGE0618,977
A,2022.1,Adriana Almeida Sales De Melo,4N1234,0,22.0,FE1 - SALA 3,PPGE2332,977
A,2022.1,Remi Castioni,4N1234,0,22.0,FE1 - SALA 3,PPGE2332,977
B,2022.1,Remi Castioni,2N1234,0,21.0,FE 1- SALA 3,PPGE2332,977
A,2022.1,Benedetta Bisol,4M1234 (06/06/2022 - 24/09/2022),0,19.0,PPG,PPGE2333,977
A,2022.1,Claudia Marcia Lyra Pato,7M1234,0,20.0,,PPGE3001,977
A,2022.1,Livia Freitas Fonseca Borges,5T2345,0,18.0,,PPGE3463,977
A,2022.1,Eduardo Luiz Dias Cavalcanti,2T67 2N12,0,30.0,,PPGEDUC0009,1185
A,2022.1,Jeane Cristina Gomes Rotta,3N123,0,10.0,,PPGEDUC0011,1185
B,2022.1,Roberto Ribeiro Da Silva,2N123,0,10.0,,PPGEDUC0011,1185
C,2022.1,Gerson De Souza Mol,3N123,0,10.0,,PPGEDUC0011,1185
D,2022.1,Delano Moody Simoes Da Silva,2N123,1,1.0,,PPGEDUC0011,1185
A,2022.1,Paulo Roberto Menezes Lima Junior,6N1234,0,10.0,,PPGEDUC0014,1185
B,2022.1,Eduardo Luiz Dias Cavalcanti,6N1234,0,10.0,,PPGEDUC0014,1185
C,2022.1,Roberto Ribeiro Da Silva,6N1234,0,10.0,,PPGEDUC0014,1185
D,2022.1,Patricia Fernandes Lootens Machado,6N1234,1,10.0,,PPGEDUC0014,1185
E,2022.1,Maria Rita Avanzi,6N1234,0,10.0,,PPGEDUC0014,1185
F,2022.1,Paulo Gabriel Franco Dos Santos,6N1234,0,10.0,,PPGEDUC0014,1185
G,2022.1,Samuel Molina Schnorr,6N1234,0,10.0,,PPGEDUC0014,1185
H,2022.1,Delano Moody Simoes Da Silva,6N1234,0,10.0,,PPGEDUC0014,1185
I,2022.1,Andre Vitor Fernandes Dos Santos,6N1234,0,10.0,,PPGEDUC0014,1185
J,2022.1,Joao Paulo Cunha De Menezes,6N1234,0,10.0,,PPGEDUC0014,1185
K,2022.1,Jeane Cristina Gomes Rotta,6N1234,0,10.0,,PPGEDUC0014,1185
M,2022.1,Ana Julia Lemos Alves Pedreira,6N1234,0,10.0,,PPGEDUC0014,1185
N,2022.1,Gerson De Souza Mol,6N1234,0,10.0,,PPGEDUC0014,1185
A,2022.1,Paulo Roberto Menezes Lima Junior,6N1234,0,10.0,,PPGEDUC0016,1185
B,2022.1,Gerson De Souza Mol,6N1234,0,10.0,,PPGEDUC0016,1185
D,2022.1,Andre Vitor Fernandes Dos Santos,6N1234,0,10.0,,PPGEDUC0016,1185
E,2022.1,Roberto Ribeiro Da Silva,6N1234,0,10.0,,PPGEDUC0016,1185
F,2022.1,Maria Luiza De Araujo Gastal,6N1234,1,10.0,,PPGEDUC0016,1185
G,2022.1,Stefannie De Sa Ibraim,6N1234,0,10.0,,PPGEDUC0016,1185
A,2022.1,Jeane Cristina Gomes Rotta,6N1234,0,10.0,,PPGEDUC0018,1185
B,2022.1,Ana Julia Lemos Alves Pedreira,6N1234,0,10.0,,PPGEDUC0018,1185
C,2022.1,Marcelo Ximenes Aguiar Bizerril,6N1234,0,10.0,,PPGEDUC0018,1185
D,2022.1,Maria Rita Avanzi,6N1234,0,10.0,,PPGEDUC0018,1185
E,2022.1,Paulo Roberto Menezes Lima Junior,6N1234,0,10.0,,PPGEDUC0018,1185
F,2022.1,Delano Moody Simoes Da Silva,6N1234,0,10.0,,PPGEDUC0018,1185
G,2022.1,Eduardo Luiz Dias Cavalcanti,6N1234,0,10.0,,PPGEDUC0018,1185
H,2022.1,Gerson De Souza Mol,6N1234,0,10.0,,PPGEDUC0018,1185
I,2022.1,Paulo Gabriel Franco Dos Santos,6N1234,0,10.0,,PPGEDUC0018,1185
A,2022.1,Eduardo Luiz Dias Cavalcanti,6N1234,0,10.0,,PPGEDUC0020,1185
B,2022.1,Maria Luiza De Araujo Gastal,6N1234,0,10.0,,PPGEDUC0020,1185
C,2022.1,Gerson De Souza Mol,6N1234,0,10.0,,PPGEDUC0020,1185
A,2022.1,Gerson De Souza Mol,2N123,0,10.0,,PPGEDUC0071,1185
C,2022.1,Eduardo Luiz Dias Cavalcanti,3N123,0,10.0,,PPGEDUC0071,1185
A,2022.1,Samuel Molina Schnorr,6T2345,0,30.0,,PPGEDUC0089,1185
B,2022.1,Paulo Gabriel Franco Dos Santos,6T2345,0,30.0,,PPGEDUC0089,1185
A,2022.1,Jeane Cristina Gomes Rotta,2T2345,0,30.0,,PPGEDUC0091,1185
A,2022.1,Alfredo Feres Neto,2T67 2N1234,0,20.0,,PPGEFP3383,1625
A,2022.1,Rosana Amaro,4T67 4N1234,0,20.0,,PPGEFP3384,1625
A,2022.1,Alexandre Luiz Goncalves De Rezende,7M12 3T67 3N1234,0,20.0,,PPGEFP3385,1625
A,2022.1,Rinaldo Andre Mezzarane,2M2345,0,8.0,,PPGCR3005,910
J,2022.1,Ingrid Dittrich Wiggers,4M12,0,2.0,Faculdade de Educação Física,PPGEF0188,910
A,2022.1,Fernando Mascarenhas Alves,4T2345,0,15.0,Faculdade de Educação Física - FEF/UnB,PPGEF0295,910
A,2022.1,Julia Aparecida Devide Nogueira,3M1234,0,12.0,,PPGEF0296,910
A,2022.1,Amilton Vieira,3T2345,0,20.0,,PPGEF2964,910
A,2022.1,Jake Carvalho Do Carmo,4M1234,0,15.0,,PPGEF2967,910
A,2022.1,Marisete Peralta Safons,4M12,0,3.0,,PPGEF3019,910
B,2022.1,Lauro Casqueiro Vianna,3T23,1,2.0,,PPGEF3019,910
C,2022.1,Luiz Guilherme Grossi Porto,6M12,0,2.0,,PPGEF3019,910
D,2022.1,Jake Carvalho Do Carmo,2M12,0,2.0,,PPGEF3019,910
E,2022.1,Edson Marcelo Hungaro,2M12,0,4.0,,PPGEF3019,910
F,2022.1,Fernando Mascarenhas Alves,6M12,0,2.0,,PPGEF3019,910
G,2022.1,Karini Borges Dos Santos,4M12,0,2.0,,PPGEF3019,910
H,2022.1,Amilton Vieira,4M12,0,2.0,,PPGEF3019,910
I,2022.1,Juan Carlos Perez Morales,5T23,0,2.0,,PPGEF3019,910
GM,2022.1,Gisele Martins,2M1234 (06/06/2022 - 24/09/2022),0,1.0,a definir,PPGENF0009,843
LM,2022.1,Laiane Medeiros Ribeiro,3T2345,0,1.0,,PPGENF0009,843
EN,2022.1,Christiane Inocencio Vasques,2T23,0,10.0,a definir,PPGENF0010,843
EN,2022.1,Laiane Medeiros Ribeiro,2T23,0,10.0,a definir,PPGENF0010,843
1,2022.1,Laiane Medeiros Ribeiro,4T23,0,2.0,FACULDADE DE CEILÂNDIA (SALA A DEFINIR),PPGENF0013,843
GM,2022.1,Gisele Martins,3T23 (06/06/2022 - 24/09/2022),0,1.0,a definir,PPGENF0023,843
LM,2022.1,Laiane Medeiros Ribeiro,3M12,0,2.0,,PPGENF0023,843
TC,2022.1,Tania Cristina Morais Santa Barbara Rehem,7T23,0,3.0,,PPGENF0023,843
LM,2022.1,Laiane Medeiros Ribeiro,3M5 3T1,0,1.0,,PPGENF0024,843
EN,2022.1,Gisele Martins,5T2345 (06/06/2022 - 24/09/2022),0,15.0,a definir,PPGENF0099,843
A,2022.1,Ciro Martins Gomes,6M1234,0,6.0,,PPGENF0113,843
EN,2022.1,Helena Eri Shimizu,2T2345 (06/06/2022 - 24/09/2022),0,20.0,Sala de reuniões nº 04 da FS,PPGENF0173,843
EN,2022.1,Tania Cristina Morais Santa Barbara Rehem,2T2345 (06/06/2022 - 24/09/2022),0,20.0,Sala de reuniões nº 04 da FS,PPGENF0173,843
EN,2022.1,Alisson Fernandes Bolina,2T2345 (06/06/2022 - 24/09/2022),0,20.0,Sala de reuniões nº 04 da FS,PPGENF0173,843
A,2022.1,Marilia Miranda Forte Gomes,3T2345 (06/06/2022 - 24/09/2022),0,15.0,-,PPGEB0085,959
B,2022.1,Eberth De Almeida Correa,6M34 3T45,0,10.0,,PPGEB0085,959
A,2022.1,Glecia Virgolino Da Silva Luz,3M12 3M34,0,10.0,,PPGEB0098,959
A,2022.1,Gerardo Antonio Idrobo Pizo,6T456 6N12 (06/06/2022 - 24/09/2022),0,30.0,A DEFINIR,PPGEB0105,959
A,2022.1,Roberto De Souza Baptista,35M34 (06/06/2022 - 24/09/2022),0,20.0,A DEFINIR,PPGEB0117,959
A,2022.1,Jair Trape Goulart,6T2345,0,20.0,IB,PPGEB0218,959
A,2022.1,Fabio Viegas Caixeta,6T2345,0,20.0,IB,PPGEB0218,959
A,2022.1,Carla Tatiana Mota Anflor,7T23,0,2.0,,PPGEB2901,959
I,2022.1,Rodrigo Andres Miranda Cerda,7M12,0,2.0,,PPGEB2901,959
L,2022.1,Vera Regina Fernandes Da Silva Maraes,3T23,0,0.0,,PPGEB2901,959
M,2022.1,Marcella Lemos Brettas Carneiro,7M12,0,0.0,,PPGEB2901,959
A,2022.1,Jose Alfredo Ruiz Vargas,2T67 4T67 2N12 4N12,0,30.0,,PGEA4036,949
A,2022.1,Fernando Cardoso Melo,2T23 4T23,0,30.0,,PPGEE0232,948
A,2022.1,Daniel Orquiza De Carvalho,3T45 5T45,0,30.0,,PPGEE0345,948
A,2022.1,Paulo Roberto De Lira Gondim,2M5 4M5 2T1 4T1,0,30.0,,PPGEE0510,948
A,2022.1,Francisco Damasceno Freitas,2M34 4M34,0,30.0,,PPGEE1996,948
A,2022.1,Francisco Assis De Oliveira Nascimento,3T23 5T23,0,30.0,,PPGEE2166,948
A,2022.1,William Ferreira Giozza,6T2345,0,30.0,,PPGEE2167,948
BA,2022.1,Demetrio Antonio Da Silva Filho,6T2345 (06/06/2022 - 24/09/2022),0,12.0,-,PPGEE2167,948
A,2022.1,Sebastien Roland Marie Joseph Rondineau,5M1234 (06/06/2022 - 24/09/2022),0,30.0,a definir,PPGEE2620,948
A,2022.1,Adson Ferreira Da Rocha,2T4567 2N1,0,30.0,,PPGEE3399,948
A,2022.1,Ricardo Lopes De Queiroz,2M34 4M34,0,30.0,,PPGEE3601,948
A,2022.1,Ugo Silva Dias,24M12 (06/06/2022 - 24/09/2022),0,30.0,a definir,PPGEE3612,948
A,2022.1,Rafael Timoteo De Sousa Junior,35T6 35N1 (06/06/2022 - 24/09/2022),0,30.0,a definir,PPGEE3625,948
BA,2022.1,Rafael Timoteo De Sousa Junior,35N12 (06/06/2022 - 24/09/2022),0,20.0,a definir,PPGEE3625,948
A,2022.1,Kleber Melo E Silva,7M12,0,30.0,,PPGEE4038,948
BA,2022.1,Joao Jose Costa Gondim,5N123,0,2.0,,PPGEE4038,948
BB,2022.1,Edna Dias Canedo,4T45,0,1.0,,PPGEE4038,948
BC,2022.1,Vinicius Pereira Goncalves,6M12,0,1.0,,PPGEE4038,948
A,2022.1,Kleber Melo E Silva,7M34,0,30.0,,PPGEE4039,948
BA,2022.1,Alexandre Solon Nery,7M12,0,2.0,,PPGEE4039,948
BB,2022.1,Daniel Chaves Cafe,7M34,0,2.0,,PPGEE4039,948
BC,2022.1,Edna Dias Canedo,4T45,0,3.0,,PPGEE4039,948
BD,2022.1,Fabio Lucio Lopes De Mendonca,5M12,0,2.0,,PPGEE4039,948
BE,2022.1,Flavio Elias Gomes De Deus,6T23,1,1.0,,PPGEE4039,948
BF,2022.1,Georges Daniel Amvame Nze,5M12,0,3.0,,PPGEE4039,948
BG,2022.1,Geraldo Pereira Rocha Filho,2T23,0,2.0,,PPGEE4039,948
BH,2022.1,Joao Jose Costa Gondim,3N123,0,4.0,,PPGEE4039,948
BI,2022.1,Rafael Rabelo Nunes,5T56,0,4.0,,PPGEE4039,948
BJ,2022.1,Rafael Timoteo De Sousa Junior,7M34 (06/06/2022 - 24/09/2022),0,2.0,PPG,PPGEE4039,948
BK,2022.1,Robson De Oliveira Albuquerque,5T67 5N12,0,3.0,,PPGEE4039,948
BL,2022.1,Ugo Silva Dias,3M12,0,2.0,,PPGEE4039,948
BM,2022.1,Vinicius Pereira Goncalves,2T23,0,2.0,,PPGEE4039,948
BN,2022.1,William Ferreira Giozza,3T67 3N12,0,1.0,,PPGEE4039,948
BO,2022.1,Rafael Rabelo Nunes,5T67 5N12,0,2.0,,PPGEE4039,948
BP,2022.1,Edna Dias Canedo,4T23,0,5.0,,PPGEE4039,948
BQ,2022.1,Vinicius Pereira Goncalves,2T23,0,2.0,,PPGEE4039,948
BR,2022.1,Joao Jose Costa Gondim,6T23,0,1.0,,PPGEE4039,948
BS,2022.1,Rafael Timoteo De Sousa Junior,7M34 (06/06/2022 - 24/09/2022),0,6.0,PPG,PPGEE4039,948
BT,2022.1,Geraldo Pereira Rocha Filho,6M12,0,1.0,,PPGEE4039,948
A,2022.1,Kleber Melo E Silva,7T45,0,30.0,,PPGEE4040,948
BA,2022.1,Vinicius Pereira Goncalves,2M34 (06/06/2022 - 24/09/2022),0,1.0,a definir,PPGEE4040,948
A,2022.1,Kleber Melo E Silva,7T23,0,30.0,,PPGEE4041,948
B,2022.1,Andreza Fabro De Bem,5T23,0,15.0,,PPGEC0055,1186
B,2022.1,Ronni Geraldo Gomes De Amorim,3N12 3N34,0,20.0,,MNPEF0003,1506
B,2022.1,Antonio Carlos Pedroza,2N12 2N34,0,20.0,,MNPEF0004,1506
B,2022.1,Marcello Ferreira,2M1234,0,10.0,,MNPEF0015,1506
B,2022.1,Vanessa Carvalho De Andrade,3T23 3T45,0,20.0,,MNPEF0016,1506
B,2022.1,Fabio Ferreira Monteiro,3M12 3M34,0,10.0,,PROFIS3165,1506
B,2022.1,Adriana Pereira Ibaldo,2T2345 (06/06/2022 - 24/09/2022),0,20.0,PPG,PROFIS3327,1506
A,2022.1,Fernando Luiz Araujo Sobrinho,7M1234,0,11.0,PPG,PROFGEO3556,1613
A,2022.1,Valdir Adilson Steinke,5T6 5N1234,0,16.0,EAD,PROFGEO3565,1613
A,2022.1,Eduardo Monteiro De Castro Gomes,2M34 4M34,0,20.0,,CPPGA2214,876
A,2022.1,Alan Ricardo Da Silva,7M34,0,1.0,A definir,PPGEST0018,876
B,2022.1,Jose Augusto Fiorucci,7M34,0,1.0,,PPGEST0018,876
C,2022.1,Joanlise Marco De Leon Andrade,7M34,0,1.0,,PPGEST0018,876
D,2022.1,Raul Yukihiro Matsushita,7M34,0,1.0,,PPGEST0018,876
E,2022.1,Thais Carvalho Valadares Rodrigues,7M34,0,1.0,,PPGEST0018,876
F,2022.1,Guilherme Souza Rodrigues,7M34,0,1.0,,PPGEST0018,876
G,2022.1,Jose Augusto Fiorucci,7M34,0,1.0,,PPGEST0018,876
